stt,file_path,duration,lastest_used_value
196,\\hai2\Video gốc\Doll\k2\v119.mp4,6:02,30678501
197,\\hai2\Video gốc\Doll\k2\v120.mp4,5:54,30661476
198,\\hai2\Video gốc\Doll\k2\v121.mp4,5:51,30660719
199,\\hai2\Video gốc\Doll\k2\v122 sua lai.mp4,6:00,29738538
200,\\hai2\Video gốc\Doll\k2\v123 sua lai.mp4,5:56,29730814
201,\\hai2\Video gốc\Doll\k2\v124.mp4,6:03,30040638
202,\\hai2\Video gốc\Doll\k2\v125 sua lai.mp4,6:25,29730091
203,\\hai2\Video gốc\Doll\k2\v126 sua lai.mp4,5:51,29039629
204,\\hai2\Video gốc\Doll\k2\v127 sua lai.mp4,5:48,29039042
205,\\hai2\Video gốc\Doll\k2\v128 sua lai.mp4,6:00,29038392
206,\\hai2\Video gốc\Doll\k2\v129.mp4,5:49,29384756
207,\\hai2\Video gốc\Doll\k2\v130.mp4,6:01,29019848
208,\\hai2\Video gốc\Doll\k2\v131.mp4,6:22,29019202
209,\\hai2\Video gốc\Doll\k2\v132.mp4,5:56,28764623
210,\\hai2\Video gốc\Doll\k2\v133.mp4,6:01,28503889
211,\\hai2\Video gốc\Doll\k2\v134.mp4,6:03,28503255
212,\\hai2\Video gốc\Doll\k2\v135.mp4,5:52,28354998
213,\\hai2\Video gốc\Doll\k2\V136-k2.mp4,7:07,27667176
214,\\hai2\Video gốc\Doll\k2\V137-k2.mp4,6:35,27669675
215,\\hai2\Video gốc\Doll\k2\v138-k1.mp4,6:16,27671033
216,\\hai2\Video gốc\Doll\k2\V139-k2.mp4,7:40,27142388
217,\\hai2\Video gốc\Doll\k2\V140-new.mp4,6:33,26796703
218,\\hai2\Video gốc\Doll\k2\V141-new.mp4,6:51,26795984
219,\\hai2\Video gốc\Doll\k2\V142-new.mp4,8:33,26795846
220,\\hai2\Video gốc\Doll\k2\V143-k2_new.mp4,7:18,26516336
221,\\hai2\Video gốc\Doll\k2\V144-k2_new.mp4,6:06,26515714
222,\\hai2\Video gốc\Doll\k2\V145-k2_new.mp4,8:02,26197799
223,\\hai2\Video gốc\Doll\k2\V146-k2.mp4,8:38,26526826
224,\\hai2\Video gốc\Doll\k2\V147-k2-new5.mp4,6:40,25163586
225,\\hai2\Video gốc\Doll\k2\V148-k2-new5.mp4,6:15,25159125
226,\\hai2\Video gốc\Doll\k2\V149-k2-new5.mp4,7:23,25158276
227,\\hai2\Video gốc\Doll\k2\V150-k2-new5.mp4,6:54,25157468
228,\\hai2\Video gốc\Doll\k2\V151-k2.mp4,6:40,25161903
229,\\hai2\Video gốc\Doll\k2\V152-k2.mp4,6:02,25219093
230,\\hai2\Video gốc\Doll\k2\V153-k2.mp4,7:02,24874880
231,\\hai2\Video gốc\Doll\k2\V154-k2.mp4,6:25,24875565
232,\\hai2\Video gốc\Doll\k2\v155.H.mp4,6:43,24385130
233,\\hai2\Video gốc\Doll\k2\V156.H.mp4,6:00,24385927
234,\\hai2\Video gốc\Doll\k2\v157.H.mp4,6:02,24097716
235,\\hai2\Video gốc\Doll\k2\V158-k2.mp4,6:40,24008589
236,\\hai2\Video gốc\Doll\k2\V159-k2.mp4,7:15,23335494
237,\\hai2\Video gốc\Doll\k2\V161-k2.mp4,8:09,22218824
238,\\hai2\Video gốc\Doll\k2\V162.mp4,6:44,21098153
239,\\hai2\Video gốc\Doll\k2\v163 - V112.mp4,6:51,20991671
240,\\hai2\Video gốc\Doll\k2\v164 - V113.mp4,8:20,20990555
241,\\hai2\Video gốc\Doll\k2\v165 - V54.mp4,6:24,18308816
242,\\hai2\Video gốc\Doll\k2\v166 - V55.mp4,5:51,19434298
243,\\hai2\Video gốc\Doll\k2\v167 - V56.mp4,4:07,18924891
244,\\hai2\Video gốc\Doll\k2\v168 - V57.mp4,5:02,18912341
245,\\hai2\Video gốc\Doll\k2\v169 - v63.mp4,4:08,18534920
246,\\hai2\Video gốc\Doll\k2\v170 - v64.mp4,4:46,18534318
247,\\hai2\Video gốc\Doll\k2\v171 - V65.mp4,3:39,18593308
248,\\hai2\Video gốc\Doll\k2\v172 - V66.mp4,6:01,18567549
249,\\hai2\Video gốc\Doll\k2\v173 - V67.mp4,6:39,18314465
250,\\hai2\Video gốc\Doll\k2\v174 - V68.mp4,4:31,18314331
251,\\hai2\Video gốc\Doll\k2\v175 - V75.mp4,4:10,18135881
252,\\hai2\Video gốc\Doll\k2\v176 - v76.mp4,3:54,17962671
253,\\hai2\Video gốc\Doll\k2\v177 - v77.mp4,3:12,17899752
254,\\hai2\Video gốc\Doll\k2\v178 - v78.mp4,3:41,17899320
255,\\hai2\Video gốc\Doll\k2\v179 - V79.mp4,4:02,17980104
256,\\hai2\Video gốc\Doll\k2\v180 - v80.mp4,4:08,17979699
257,\\hai2\Video gốc\Doll\k2\v181 - 9CG.mp4,7:36,16231527
258,\\hai2\Video gốc\Doll\k2\v182 - 10CG.mp4,6:32,16232662
259,\\hai2\Video gốc\Doll\k2\v183 - 3E.mp4,4:12,16950585
260,\\hai2\Video gốc\Doll\k2\v184 - 4E.mp4,4:17,16945602
261,\\hai2\Video gốc\Doll\k2\v185 - 14CE.mp4,7:32,17893970
262,\\hai2\Video gốc\Doll\k2\v186 - 15CG.mp4,7:25,16332207
263,\\hai2\Video gốc\Doll\k2\v187 - 22CG.mp4,6:53,15887638
264,\\hai2\Video gốc\Doll\k2\v188 - 23CF.mp4,7:37,15891212
265,\\hai2\Video gốc\Doll\k2\v189 - 24CF.mp4,5:26,15890650
266,\\hai2\Video gốc\Doll\k2\v190 - 25CF.mp4,8:49,15889821
267,\\hai2\Video gốc\Doll\k2\v191 - 34CE.mp4,6:25,13986416
268,\\hai2\Video gốc\Doll\k2\v192 - 35CE.mp4,5:52,13985823
269,\\hai2\Video gốc\Doll\k2\v193 - 36CE.mp4,5:43,13726678
270,\\hai2\Video gốc\Doll\k2\v194 - 37CE.mp4,5:06,13725990
271,\\hai2\Video gốc\Doll\k2\v195 - 38CE.mp4,6:55,13724966
272,\\hai2\Video gốc\Doll\k2\v196 - 39CE.mp4,4:58,13724301
273,\\hai2\Video gốc\Doll\k2\v50 rm.mp4,10:33,40340278
274,\\hai2\Video gốc\Doll\k2\v51 rm.mp4,11:27,40280499
275,\\hai2\Video gốc\Doll\k2\v52 rm.mp4,10:26,40275179
276,\\hai2\Video gốc\Doll\k2\v53.mp4,10:35,40960640
277,\\hai2\Video gốc\Doll\k2\v54 rm sua lai.mp4,11:48,39931987
278,\\hai2\Video gốc\Doll\k2\V57.mp4,11:55,38276971
279,\\hai2\Video gốc\Doll\k2\V58 rm.mp4,11:35,38276949
280,\\hai2\Video gốc\Doll\k2\v59 rm sua lai.mp4,12:05,38276936
281,\\hai2\Video gốc\Doll\k2\v60 rm.mp4,11:21,38276941
282,\\hai2\Video gốc\Doll\k2\v61 rm.mp4,11:43,38276933
283,\\hai2\Video gốc\Doll\k2\v62 ren lai.mp4,11:05,39416833
284,\\hai2\Video gốc\Doll\k2\v63t rm.mp4,11:31,40084098
