stt,file_path,duration,lastest_used_value
150,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\630GB\630GB.mp4,4:01,16482374
151,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\631HC\631HC.mp4,4:00,15814465
152,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\632HC\632HC.mp4,4:42,15826246
153,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\633KD\633KD.mp4,6:35,16682937
154,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\634KA\634KA.mp4,4:54,16149673
155,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\635KD\635KD.mp4,6:07,13405161
156,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\636GA\636GA.mp4,3:50,16164739
157,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\637HD\637HD.mp4,4:59,13375462
158,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\638KD\638KD.mp4,5:19,13296800
159,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\639KC\639KC.mp4,4:08,13647479
160,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\640GB\640GB.mp4,3:14,13311541
161,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\641GC\641GC.mp4,4:37,13383432
162,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\645GD\645GD.mp4,4:03,13656154
163,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\650KD\650KD.mp4,5:44,12191634
164,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\651HD\651HD.mp4,4:23,12192471
165,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\652HD\652HD.mp4,7:18,11588081
166,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\653GD\653GD.mp4,5:32,10973268
167,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\654GD\654GD.mp4,4:57,10972213
168,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\655KD\655KD.mp4,6:35,11652812
169,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\656KB\656KB.mp4,5:19,11417493
170,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\657HB\657HB.mp4,6:05,10812225
171,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\658HB\658HB.mp4,4:45,10886782
172,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\659HD\659HD.mp4,5:28,11577721
173,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\660HB\660HB.mp4,5:09,10295102
174,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\661KB\661KB.mp4,7:07,10865237
175,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\662GD\662GD.mp4,5:24,10362538
176,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\663KD\663KD.mp4,6:35,10463212
177,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\664KD\664KD.mp4,5:01,10804509
178,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\665HB\665HB.mp4,6:10,10184079
179,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\666HD\666HD.mp4,5:04,10694878
180,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\667KB\667KB.mp4,5:37,10205019
181,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\668KB\668KB.mp4,5:03,9769844
182,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\669KB\669KB.mp4,5:42,9770386
183,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\670HD\670HD.mp4,5:23,10118705
184,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\671HB\671HB.mp4,5:08,9858422
185,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\672HE\672HE sua lai.mp4,7:01,9144772
186,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\672HE\672HE.mp4,7:01,9569252
187,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\673GB\673GB.mp4,5:52,10791638
188,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\674GD\674GD.mp4,5:28,10089792
189,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\675GG\675GG.mp4,4:00,10273372
190,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\676KB\676KB.mp4,5:48,9149168
191,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\677KB\677KB.mp4,4:57,9255595
192,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\678GD\678GD.mp4,5:01,10097015
193,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\679GB\679GB.mp4,5:01,9153799
194,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\680HS\680HS.mp4,5:19,9247812
195,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\681HS\681HS.mp4,5:47,9571962
196,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\682KC\682KC-Hiếu.mp4,4:40,4654183
197,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\683KG\683KA.mp4,4:18,7436708
198,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\684HS\684HS.mp4,4:28,7441397
199,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\685HA\685HA.mp4,4:36,7332768
200,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\686GS\686GS.mp4,4:52,7441830
201,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\687GA\687GA.mp4,5:32,7765446
202,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\688K\688K Sơn.mp4,5:42,7007871
203,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\689K\689K_2.mp4,5:02,5786638
204,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\690GE\690GE sua lai.mp4,4:25,7952812
205,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\691G\691G.mp4,5:12,5785712
206,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\692H\692H Sơn.mp4,5:03,6979136
207,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\693H\693H.mp4,4:33,7270975
208,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\694K\694K.mp4,4:59,6234836
209,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\695K\695K Sơn.mp4,5:26,5523749
210,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\696AHA\696AHA Hào.mp4,4:46,3696964
211,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\697H\697H.mp4,4:37,6234796
212,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\698H\698H.mp4,4:55,5610495
213,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\699AK\699AK.mp4,5:39,5194648
214,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\700AG\700G.mp4,4:43,5194705
