stt,file_path,duration,lastest_used_value
156,H:\Number\Number 1.0\A\ĐÃ UP\266BHC\266BHC.mp4,03:35,21645679
157,H:\Number\Number 1.0\A\ĐÃ UP\267BGC\267BGC.mp4,04:32,21620493
158,H:\Number\Number 1.0\A\ĐÃ UP\268BGC\268BGC.mp4,04:04,21620351
159,H:\Number\Number 1.0\A\ĐÃ UP\269BGC\269BGC.mp4,03:09,21620224
160,H:\Number\Number 1.0\A\ĐÃ UP\270BGC\270BGC.mp4,04:19,21620066
161,H:\Number\Number 1.0\A\ĐÃ UP\271BGC\271BGC.mp4,04:12,21557558
162,H:\Number\Number 1.0\A\ĐÃ UP\272BHC\272BHC.mp4,03:51,21562827
163,H:\Number\Number 1.0\A\ĐÃ UP\273BHA\273BHA.mp4,03:41,19638271
164,H:\Number\Number 1.0\A\ĐÃ UP\274BHA\274BHA.mp4,03:43,19638420
165,H:\Number\Number 1.0\A\ĐÃ UP\275BHA\275BHA.mp4,03:32,19638574
166,H:\Number\Number 1.0\A\ĐÃ UP\276BHA\276BHA.mp4,03:16,19638741
167,H:\Number\Number 1.0\A\ĐÃ UP\277BGC\277BGC.mp4,03:48,21197897
168,H:\Number\Number 1.0\A\ĐÃ UP\278BGC\278BGC.mp4,03:37,21130603
169,H:\Number\Number 1.0\A\ĐÃ UP\279BGC\279BGC.mp4,03:24,21102323
170,H:\Number\Number 1.0\A\ĐÃ UP\280BGC\280BGC.mp4,03:56,21102176
171,H:\Number\Number 1.0\A\ĐÃ UP\281BGC\281BGC.mp4,03:19,21102048
172,H:\Number\Number 1.0\A\ĐÃ UP\282BHA\282BHA.mp4,04:09,19638886
173,H:\Number\Number 1.0\A\ĐÃ UP\283BHA\283BHA.mp4,04:07,19051038
174,H:\Number\Number 1.0\A\ĐÃ UP\284BHA\284BHA.mp4,03:35,19051219
175,H:\Number\Number 1.0\A\ĐÃ UP\285BGA\285BGA.mp4,03:08,20237877
176,H:\Number\Number 1.0\A\ĐÃ UP\286BGA\286BGA.mp4,03:12,20237753
177,H:\Number\Number 1.0\A\ĐÃ UP\287BGA\287BGA.mp4,03:26,20237616
178,H:\Number\Number 1.0\A\ĐÃ UP\288BGA\288BGA.mp4,02:56,20237518
179,H:\Number\Number 1.0\A\ĐÃ UP\289BHA\289BHA.mp4,04:01,20237202
180,H:\Number\Number 1.0\A\ĐÃ UP\290BHA\290BHA.mp4,03:46,20237066
181,H:\Number\Number 1.0\A\ĐÃ UP\291BHA\291BHA.mp4,03:32,20236911
182,H:\Number\Number 1.0\A\ĐÃ UP\292BGA\292BGA.mp4,03:44,19051373
183,H:\Number\Number 1.0\A\ĐÃ UP\293BGA\293BGA.mp4,03:29,19051516
184,H:\Number\Number 1.0\A\ĐÃ UP\294BGB\294BGB.mp4,03:49,19128178
185,H:\Number\Number 1.0\A\ĐÃ UP\295BGB\295BGB.mp4,04:29,19123544
186,H:\Number\Number 1.0\A\ĐÃ UP\296BGB\296BGB.mp4,04:03,19118714
187,H:\Number\Number 1.0\A\ĐÃ UP\297BGG\297BGG.mp4,03:32,16027694
188,H:\Number\Number 1.0\A\ĐÃ UP\299BHC\299BHC_1.mp4,03:55,18369141
189,H:\Number\Number 1.0\A\ĐÃ UP\300BHC\300BHC.mp4,03:15,18368975
190,H:\Number\Number 1.0\A\ĐÃ UP\301BHC\301BHC.mp4,04:03,18358782
191,H:\Number\Number 1.0\A\ĐÃ UP\302BHB\302BHB.mp4,04:37,17593383
192,H:\Number\Number 1.0\A\ĐÃ UP\303BHA\303BHA.mp4,03:17,17851987
193,H:\Number\Number 1.0\A\ĐÃ UP\304BHC\304BHC.mp4,03:44,18358645
194,H:\Number\Number 1.0\A\ĐÃ UP\305BHA\305BHA.mp4,03:34,17851853
195,H:\Number\Number 1.0\A\ĐÃ UP\306BGD\306BGD.mp4,04:15,18433069
196,H:\Number\Number 1.0\A\ĐÃ UP\307BHB\307BGB.mp4,03:11,17591564
197,H:\Number\Number 1.0\A\ĐÃ UP\308BHB\308BHB.mp4,03:40,17240418
198,H:\Number\Number 1.0\A\ĐÃ UP\309BGA\309BGA.mp4,03:17,17851749
199,H:\Number\Number 1.0\A\ĐÃ UP\310BGA\310BGA.mp4,03:13,17846150
200,H:\Number\Number 1.0\A\ĐÃ UP\311BHG\311BHG.mp4,03:41,16027358
201,H:\Number\Number 1.0\A\ĐÃ UP\312BHG\312BHG.mp4,06:04,16025888
202,H:\Number\Number 1.0\A\ĐÃ UP\313BHG\313BHG.mp4,04:23,16025320
203,H:\Number\Number 1.0\A\ĐÃ UP\314BHB\314BHB.mp4,03:50,13704005
204,H:\Number\Number 1.0\A\ĐÃ UP\315BHG\315BHG.mp4,03:31,16025045
205,H:\Number\Number 1.0\A\ĐÃ UP\316BKG\316BKG.mp4,03:23,16023558
206,H:\Number\Number 1.0\A\ĐÃ UP\317BKC\317BKC.mp4,04:06,18358496
207,H:\Number\Number 1.0\A\ĐÃ UP\318BKC\318BKC.mp4,03:29,15424992
208,H:\Number\Number 1.0\A\ĐÃ UP\319BKC\319BKC.mp4,03:10,15418334
209,H:\Number\Number 1.0\A\ĐÃ UP\31FA\31FA.mp4,08:48,32419812
210,H:\Number\Number 1.0\A\ĐÃ UP\320BKC\320BKC.mp4,03:25,15412577
211,H:\Number\Number 1.0\A\ĐÃ UP\321BKC\321BKC.mp4,03:27,15348575
212,H:\Number\Number 1.0\A\ĐÃ UP\322BHC\322BKC.mp4,03:18,15348441
213,H:\Number\Number 1.0\A\ĐÃ UP\323BHC\323BHC.mp4,03:20,15348299
214,H:\Number\Number 1.0\A\ĐÃ UP\324BHC\324BHC.mp4,03:51,15348142
215,H:\Number\Number 1.0\A\ĐÃ UP\325BHD\325BHD.mp4,04:00,14976132
216,H:\Number\Number 1.0\A\ĐÃ UP\326BHB\326BHB.mp4,02:57,13704271
217,H:\Number\Number 1.0\A\ĐÃ UP\327BHB\327BHB.mp4,03:22,13703202
218,H:\Number\Number 1.0\A\ĐÃ UP\328BHD\328BHD.mp4,03:55,14975720
219,H:\Number\Number 1.0\A\ĐÃ UP\329BHC\329BHC.mp4,03:51,16973575
220,H:\Number\Number 1.0\A\ĐÃ UP\330BGC\330BGC.mp4,03:52,16973434
221,H:\Number\Number 1.0\A\ĐÃ UP\331BGC\331BGC.mp4,03:19,16902373
222,H:\Number\Number 1.0\A\ĐÃ UP\332BGC\332BGC.mp4,03:13,16902231
223,H:\Number\Number 1.0\A\ĐÃ UP\333BGC\333BGC.mp4,03:37,16636187
224,H:\Number\Number 1.0\A\ĐÃ UP\334BGC\334BGC.mp4,03:12,16636035
225,H:\Number\Number 1.0\A\ĐÃ UP\335BGD\335BGD.mp4,02:33,15490454
226,H:\Number\Number 1.0\A\ĐÃ UP\336BGD\336BGD.mp4,03:22,13786444
